84,1,17,3,2,2,3,4,7,8,9,2,10,8,26,2,3,5,27,15,16,27,21,8,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28.0,0,0,6,6,16,17,3,10,0,0,0,0,0,0,0,0,0,0,0,0,47.1,1
85,2,55,23,13,32,32,7,8,9,15,16,16,10,8,1,13,2,32,22,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,17.0,0,0,11,13,2,9,4,6,19,18,18,3,0,0,0,0,0,0,0,0,10.5,1
86,3,1,3,27,30,16,32,2,21,18,7,8,9,2,16,10,8,47,3,2,23,8,35,23,45,2,13,6,8,25,9,3,2,15,3,8,9,3,32,22,15,23,6,3,8,37,4,16,32,3,45,16,16,21,5,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,33.0,3,0,16,6,17,6,5,7,18,0,0,0,0,0,0,0,0,0,0,0,15.85,1
87,3,26,21,2,6,7,8,9,2,10,8,36,15,23,23,15,3,18,8,41,13,3,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.0,1,3,25,15,2,9,15,4,20,20,17,18,0,0,0,0,0,0,0,0,34.375,1
89,1,26,21,2,32,4,5,13,7,8,9,15,16,16,10,8,9,3,39,13,23,8,14,13,23,13,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,23.0,3,2,6,10,10,3,17,0,0,0,0,0,0,0,0,0,0,0,0,0,263.0,1
90,3,17,13,23,21,32,32,15,7,8,9,2,10,8,26,2,3,5,27,13,16,27,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24.0,0,0,16,19,16,5,7,3,0,0,0,0,0,0,0,0,0,0,0,0,8.05,1
91,3,17,22,2,15,16,32,18,3,5,5,7,8,9,2,10,8,38,18,15,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29.0,0,0,16,19,16,5,7,20,0,0,0,0,0,0,0,0,0,0,0,0,8.05,1
92,3,35,5,6,2,13,3,16,16,21,5,7,8,9,2,10,8,34,3,4,23,8,38,6,52,15,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.0,0,0,16,19,7,19,20,20,0,0,0,0,0,0,0,0,0,0,0,0,7.8542,1
93,1,17,22,3,45,45,13,13,7,8,9,2,10,8,14,13,2,39,13,2,32,8,26,4,23,23,13,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46.0,1,0,25,15,26,15,8,15,4,3,7,16,19,0,0,0,0,0,0,0,61.175,1
94,3,46,13,3,5,7,8,9,2,10,8,1,13,2,32,2,3,18,8,26,2,3,5,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26.0,1,2,9,15,1,15,4,5,16,6,3,0,0,0,0,0,0,0,0,0,20.575,1
95,3,17,21,50,21,5,7,8,9,2,10,8,46,3,5,15,13,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59.0,0,0,16,20,19,3,17,17,0,0,0,0,0,0,0,0,0,0,0,0,7.25,1
97,1,37,21,23,6,16,27,22,18,15,6,32,7,8,9,2,10,8,37,13,21,2,19,13,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,71.0,0,0,8,9,4,6,7,7,3,19,0,0,0,0,0,0,0,0,0,0,34.6542,2
98,1,37,2,13,13,5,45,15,13,23,6,7,8,9,2,10,8,36,15,23,23,15,3,18,8,1,13,2,32,2,3,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23.0,0,1,8,9,4,6,7,7,3,10,0,0,0,0,0,0,0,0,0,0,63.3583,2
99,2,46,21,23,15,5,19,7,8,9,2,16,10,8,20,21,22,5,8,28,8,25,35,6,3,8,20,4,23,15,3,8,1,21,5,13,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,34.0,0,1,5,16,6,10,6,10,0,0,0,0,0,0,0,0,0,0,0,0,23.0,1
100,2,47,3,5,32,21,2,7,8,9,2,10,8,42,15,5,3,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34.0,1,0,5,19,19,16,20,7,0,0,0,0,0,0,0,0,0,0,0,0,26.0,1
101,3,34,13,32,2,3,5,13,27,7,8,9,15,16,16,10,8,9,3,32,15,23,6,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,28.0,0,0,16,19,10,5,19,3,0,0,0,0,0,0,0,0,0,0,0,0,7.8958,1
103,1,36,22,15,32,13,7,8,9,2,10,8,43,15,27,22,3,2,6,8,26,2,3,16,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21.0,0,1,16,3,5,18,6,0,0,0,0,0,0,0,0,0,0,0,0,0,77.2875,1
104,3,20,21,22,3,5,16,16,21,5,7,8,9,2,10,8,37,4,16,32,3,45,8,20,21,13,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33.0,0,0,7,3,19,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.6542,1
105,3,37,4,16,32,3,45,16,16,21,5,7,8,9,2,10,8,35,5,6,13,2,16,8,40,15,23,22,13,23,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37.0,2,0,16,6,17,6,5,7,20,0,0,0,0,0,0,0,0,0,0,0,7.925,1
106,3,9,15,21,5,21,45,45,7,8,9,2,10,8,42,32,21,24,32,27,22,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28.0,0,0,16,19,10,5,17,7,0,0,0,0,0,0,0,0,0,0,0,0,7.8958,1
107,3,42,3,23,30,56,13,23,16,52,15,30,7,8,9,15,16,16,10,8,35,5,5,3,8,47,2,15,16,32,15,5,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,21.0,0,0,16,19,16,6,5,17,0,0,0,0,0,0,0,0,0,0,0,0,7.65,1
109,3,43,13,30,15,27,7,8,9,2,10,8,28,15,6,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38.0,0,0,16,19,10,5,19,10,0,0,0,0,0,0,0,0,0,0,0,0,7.8958,1
111,1,34,21,2,32,13,2,7,8,9,2,10,8,36,3,23,32,13,2,8,17,22,3,18,39,13,2,23,3,15,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47.0,0,0,6,6,17,19,20,3,0,0,0,0,0,0,0,0,0,0,0,0,52.0,1
112,3,57,3,39,21,4,2,7,8,9,15,16,16,10,8,14,15,23,13,5,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,14.5,1,0,5,20,20,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.4542,2
113,3,1,3,2,32,21,5,7,8,9,2,10,8,46,3,52,15,6,8,20,21,22,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22.0,0,0,16,5,19,20,20,10,0,0,0,0,0,0,0,0,0,0,0,0,8.05,1
114,3,20,4,16,16,15,23,3,7,8,9,15,16,16,10,8,47,3,32,2,15,15,5,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,20.0,1,0,19,6,16,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.825,1
115,3,35,32,32,3,23,3,22,7,8,9,15,16,16,10,8,9,3,23,3,30,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,17.0,0,0,5,20,5,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.4583,2
116,3,34,13,30,21,5,15,13,18,15,7,8,9,2,10,8,38,6,52,3,2,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21.0,0,0,11,12,13,14,2,13,4,5,15,4,16,6,17,6,5,10,19,0,7.925,1
117,3,17,21,5,5,21,2,16,7,8,9,2,10,8,34,3,32,2,15,27,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70.5,0,0,16,7,17,16,20,10,0,0,0,0,0,0,0,0,0,0,0,0,7.75,0
118,2,28,4,2,48,15,5,7,8,9,2,10,8,36,15,23,23,15,3,18,8,20,21,22,5,8,43,21,39,13,2,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29.0,1,0,6,6,20,20,18,0,0,0,0,0,0,0,0,0,0,0,0,0,21.0,1
119,1,1,3,50,32,13,2,7,8,9,2,10,8,58,4,15,19,19,8,38,6,18,21,5,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24.0,0,1,8,9,4,6,7,3,3,18,0,0,0,0,0,0,0,0,0,0,247.5208,2
120,3,35,5,6,13,2,16,16,21,5,7,8,9,15,16,16,10,8,38,23,23,15,16,8,35,5,5,3,8,9,3,2,15,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2.0,4,2,16,19,7,17,18,5,0,0,0,0,0,0,0,0,0,0,0,0,31.275,1
121,2,14,15,27,30,18,3,5,7,8,9,2,10,8,42,32,3,5,23,13,24,8,37,13,21,2,19,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21.0,2,0,11,15,13,15,9,15,4,6,19,18,7,10,0,0,0,0,0,0,73.5,1
123,2,41,3,16,16,13,2,7,8,9,2,10,8,41,15,27,22,21,23,3,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32.5,1,0,5,16,7,7,16,20,0,0,0,0,0,0,0,0,0,0,0,0,30.0708,2
124,2,36,13,39,39,13,2,7,8,9,15,16,16,10,8,42,4,16,3,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,32.5,0,0,5,7,5,20,7,0,0,0,0,0,0,0,0,0,0,0,0,0,13.0,1
125,1,36,22,15,32,13,7,8,9,2,10,8,34,13,2,27,15,52,3,23,8,36,3,24,23,3,5,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54.0,0,1,16,3,5,18,6,0,0,0,0,0,0,0,0,0,0,0,0,0,77.2875,1
126,3,41,15,27,21,23,3,53,54,3,2,2,13,6,7,8,9,3,16,32,13,2,10,8,38,23,15,3,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.0,1,0,5,20,3,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.2417,2
128,3,9,3,6,16,13,5,7,8,9,2,10,8,26,2,15,6,32,56,21,45,8,35,2,5,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24.0,0,0,9,4,6,7,16,20,10,0,0,0,0,0,0,0,0,0,0,0,7.1417,1
130,3,38,30,16,32,2,21,18,7,8,9,2,10,8,20,21,22,3,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45.0,0,0,16,19,7,17,20,6,0,0,0,0,0,0,0,0,0,0,0,0,6.975,1
131,3,46,2,3,44,13,5,21,15,27,7,8,9,2,10,8,20,21,44,13,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33.0,0,0,16,19,10,5,19,6,0,0,0,0,0,0,0,0,0,0,0,0,7.8958,2
132,3,17,21,13,23,22,21,7,8,9,2,10,8,46,21,18,15,5,19,21,16,8,26,13,2,5,3,5,6,13,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.0,0,0,11,13,12,13,14,2,13,15,27,15,4,16,6,17,6,16,17,7,7.05,1
133,3,43,21,39,15,5,16,7,8,9,2,16,10,8,35,23,13,50,3,5,6,13,2,8,35,8,25,37,2,3,27,13,8,17,22,3,2,15,32,24,8,31,3,4,2,24,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,47.0,1,0,1,2,3,15,4,16,16,16,7,0,0,0,0,0,0,0,0,0,14.5,1
134,2,36,13,15,16,44,7,8,9,2,16,10,8,31,13,21,48,21,23,6,8,25,9,3,32,22,15,23,6,13,8,26,2,3,5,27,21,15,16,13,8,34,13,6,13,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,29.0,1,0,5,5,18,19,6,19,0,0,0,0,0,0,0,0,0,0,0,0,26.0,1
135,2,42,21,39,13,24,7,8,9,2,10,8,42,3,18,4,13,23,8,20,3,18,13,16,8,14,3,24,6,13,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25.0,0,0,9,15,1,15,4,5,10,6,7,18,0,0,0,0,0,0,0,0,13.0,1
136,2,43,15,27,22,3,2,6,7,8,9,2,10,8,38,18,15,23,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23.0,0,0,11,9,2,8,1,28,29,11,4,5,6,16,16,0,0,0,0,0,15.0458,2
137,1,41,13,12,16,21,18,7,8,9,15,16,16,10,8,14,13,23,13,5,8,9,21,5,24,48,13,5,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,19.0,0,2,6,6,7,3,5,0,0,0,0,0,0,0,0,0,0,0,0,0,26.2833,1
138,1,26,4,32,2,13,23,23,13,7,8,9,2,10,8,20,3,27,33,4,13,16,8,14,13,3,32,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37.0,1,0,6,6,16,18,17,16,0,0,0,0,0,0,0,0,0,0,0,0,53.1,1
139,3,11,16,13,5,7,8,9,2,10,8,11,23,3,45,8,38,23,21,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.0,0,0,7,3,16,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.2167,1
140,1,37,15,19,23,15,21,7,8,9,2,10,8,40,15,27,32,21,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24.0,0,0,8,9,4,6,7,3,10,16,0,0,0,0,0,0,0,0,0,0,79.2,2
142,3,41,24,16,32,13,5,7,8,9,15,16,16,10,8,35,5,5,3,8,42,21,45,15,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,22.0,0,0,16,19,7,17,18,6,0,0,0,0,0,0,0,0,0,0,0,0,7.75,1
143,3,14,3,30,30,3,2,3,15,5,13,5,7,8,9,2,16,10,8,34,13,30,30,3,8,34,15,13,32,3,2,15,8,25,38,23,15,5,8,9,3,32,15,23,6,3,8,46,21,23,27,30,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,24.0,1,0,11,12,13,14,2,13,5,15,4,16,6,17,6,5,7,10,0,0,15.85,1
144,3,1,4,2,30,13,7,8,9,2,10,8,20,13,2,13,18,15,3,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19.0,0,0,16,20,3,5,5,5,0,0,0,0,0,0,0,0,0,0,0,0,6.75,0
145,2,35,5,6,2,13,12,7,8,9,2,10,8,38,6,19,3,2,6,21,8,42,3,18,4,13,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.0,0,0,5,16,6,10,19,3,0,0,0,0,0,0,0,0,0,0,0,0,11.5,1
146,2,41,15,27,22,21,23,23,16,7,8,9,2,10,8,20,21,16,13,48,22,8,17,22,3,2,23,13,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19.0,1,1,9,15,1,15,4,16,16,6,6,5,0,0,0,0,0,0,0,0,36.75,1
147,3,35,5,6,13,2,16,16,21,5,7,8,9,2,10,8,35,4,19,4,16,32,8,38,6,52,3,2,6,8,25,49,36,13,5,5,13,2,16,32,2,21,18,49,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27.0,0,0,16,3,17,17,19,16,0,0,0,0,0,0,0,0,0,0,0,0,7.7958,1
148,3,26,21,2,6,7,8,9,15,16,16,10,8,43,21,39,15,5,3,8,9,3,19,19,15,13,8,49,43,4,39,24,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,9.0,2,2,25,15,2,9,15,4,20,20,17,18,0,0,0,0,0,0,0,0,34.375,1
149,2,41,3,52,2,3,32,15,23,7,8,9,2,10,8,9,15,27,22,13,23,8,25,49,31,21,4,15,16,8,9,8,14,21,45,45,18,3,5,49,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36.5,0,2,5,16,17,17,18,17,0,0,0,0,0,0,0,0,0,0,0,0,26.0,1
150,2,1,24,23,13,16,7,8,43,13,52,10,8,28,22,21,18,3,16,8,43,21,4,16,16,13,23,8,46,3,52,15,6,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42.0,0,0,5,19,19,16,6,17,0,0,0,0,0,0,0,0,0,0,0,0,13.0,1
151,2,1,3,32,13,18,3,5,7,8,43,13,52,10,8,43,21,39,13,2,32,8,20,3,18,13,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51.0,0,0,11,15,13,15,8,15,4,6,6,20,20,0,0,0,0,0,0,0,12.525,1
152,1,34,13,3,2,16,7,8,9,2,16,10,8,28,22,21,18,3,16,8,25,38,6,15,32,22,8,36,13,3,2,5,13,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,22.0,1,0,6,6,16,7,7,20,0,0,0,0,0,0,0,0,0,0,0,0,66.6,1
153,3,9,13,21,7,8,9,2,10,8,35,23,45,21,5,44,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55.5,0,0,1,15,3,15,4,6,6,5,17,20,0,0,0,0,0,0,0,0,8.05,1
154,3,52,3,5,8,1,15,23,23,15,3,2,6,7,8,9,2,10,8,35,4,16,32,15,5,8,1,23,24,23,13,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40.5,0,2,1,2,3,15,4,18,3,6,0,0,0,0,0,0,0,0,0,0,14.5,1
156,1,36,15,23,23,15,3,18,16,7,8,9,2,10,8,17,22,3,2,23,13,16,8,46,4,3,5,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51.0,0,1,8,9,4,6,7,3,10,7,0,0,0,0,0,0,0,0,0,0,61.3792,2
